LOCAL_VALUE - TEXT1,LOCAL_VALUE - TEXT2,LOCAL_VALUE - TEXT3,,API_VALUE - TEXT1,API_VALUE - TEXT2,API_VALUE - TEXT3,,DIFFERENCES - TEXT1,DIFFERENCES - TEXT2,DIFFERENCES - TEXT3,
764764764764,764764764764,764764764764,,764764764764,764764764764,764764764764,,,,,
765765765765,765765765765,765765765765,,765765765765,765765765765,765765765765,,,,,
766766766766,766766766766,766766766766,,766766766766kl,766766766766,766766766766,,766766766766kl,,,
767767767767,767767767767,767767767767,,767767767767,767767767767,767767767767,,,,,
768768768768,768768768768,768768768768,,768768768768,768768768768,768768768768,,,,,
769769769769,769769769769,769769769769,,769769769769,769769769769,769769769769nz,,,,769769769769nz,
770770770770,770770770770,770770770770,,770770770770,770770770770hh,770770770770,,,770770770770hh,,
771771771771,771771771771,771771771771,,771771771771,771771771771bt,771771771771,,,771771771771bt,,
772772772772,772772772772,772772772772,,772772772772mr,772772772772,772772772772,,772772772772mr,,,
773773773773,773773773773,773773773773,,773773773773,773773773773,773773773773xj,,,,773773773773xj,
774774774774,774774774774,774774774774,,774774774774,774774774774,774774774774,,,,,
775775775775,775775775775,775775775775,,775775775775,775775775775ay,775775775775,,,775775775775ay,,
776776776776,776776776776,776776776776,,776776776776,776776776776,776776776776,,,,,
777777777777,777777777777,777777777777,,777777777777,777777777777,777777777777,,,,,
778778778778,778778778778,778778778778,,778778778778,778778778778,778778778778,,,,,
779779779779,779779779779,779779779779,,779779779779,779779779779,779779779779,,,,,
780780780780,780780780780,780780780780,,780780780780,780780780780,780780780780wf,,,,780780780780wf,
781781781781,781781781781,781781781781,,781781781781,781781781781,781781781781,,,,,
782782782782,782782782782,782782782782,,782782782782jx,782782782782,782782782782,,782782782782jx,,,
783783783783,783783783783,783783783783,,783783783783,783783783783,783783783783,,,,,
784784784784,784784784784,784784784784,,784784784784,784784784784,784784784784,,,,,
785785785785,785785785785,785785785785,,785785785785,785785785785,785785785785,,,,,
786786786786,786786786786,786786786786,,786786786786,786786786786,786786786786,,,,,
787787787787,787787787787,787787787787,,787787787787,787787787787,787787787787kj,,,,787787787787kj,
788788788788,788788788788,788788788788,,788788788788,788788788788,788788788788yr,,,,788788788788yr,
789789789789,789789789789,789789789789,,789789789789,789789789789,789789789789,,,,,
790790790790,790790790790,790790790790,,790790790790pr,790790790790,790790790790,,790790790790pr,,,
791791791791,791791791791,791791791791,,791791791791,791791791791gv,791791791791,,,791791791791gv,,
792792792792,792792792792,792792792792,,792792792792,792792792792,792792792792,,,,,
793793793793,793793793793,793793793793,,793793793793,793793793793cw,793793793793,,,793793793793cw,,
794794794794,794794794794,794794794794,,794794794794,794794794794,794794794794,,,,,
795795795795,795795795795,795795795795,,795795795795,795795795795,795795795795,,,,,
796796796796,796796796796,796796796796,,796796796796,796796796796,796796796796,,,,,
797797797797,797797797797,797797797797,,797797797797,797797797797,797797797797,,,,,
798798798798,798798798798,798798798798,,798798798798,798798798798sr,798798798798,,,798798798798sr,,
799799799799,799799799799,799799799799,,799799799799om,799799799799,799799799799,,799799799799om,,,
800800800800,800800800800,800800800800,,800800800800ap,800800800800,800800800800,,800800800800ap,,,
801801801801,801801801801,801801801801,,801801801801,801801801801,801801801801,,,,,
802802802802,802802802802,802802802802,,802802802802,802802802802,802802802802,,,,,
803803803803,803803803803,803803803803,,803803803803,803803803803rs,803803803803,,,803803803803rs,,
804804804804,804804804804,804804804804,,804804804804,804804804804,804804804804pk,,,,804804804804pk,
805805805805,805805805805,805805805805,,805805805805,805805805805,805805805805,,,,,
806806806806,806806806806,806806806806,,806806806806,806806806806,806806806806,,,,,
807807807807,807807807807,807807807807,,807807807807,807807807807,807807807807,,,,,
808808808808,808808808808,808808808808,,808808808808,808808808808,808808808808,,,,,
809809809809,809809809809,809809809809,,809809809809,809809809809,809809809809,,,,,
810810810810,810810810810,810810810810,,810810810810,810810810810,810810810810,,,,,
811811811811,811811811811,811811811811,,811811811811,811811811811,811811811811,,,,,
812812812812,812812812812,812812812812,,812812812812,812812812812,812812812812,,,,,
813813813813,813813813813,813813813813,,813813813813ki,813813813813,813813813813,,813813813813ki,,,
814814814814,814814814814,814814814814,,814814814814pg,814814814814,814814814814,,814814814814pg,,,
815815815815,815815815815,815815815815,,815815815815,815815815815,815815815815,,,,,
816816816816,816816816816,816816816816,,816816816816,816816816816,816816816816,,,,,
817817817817,817817817817,817817817817,,817817817817,817817817817eo,817817817817,,,817817817817eo,,
818818818818,818818818818,818818818818,,818818818818,818818818818,818818818818,,,,,
819819819819,819819819819,819819819819,,819819819819,819819819819vl,819819819819,,,819819819819vl,,
820820820820,820820820820,820820820820,,820820820820,820820820820,820820820820,,,,,
821821821821,821821821821,821821821821,,821821821821ii,821821821821,821821821821,,821821821821ii,,,
822822822822,822822822822,822822822822,,822822822822,822822822822,822822822822,,,,,
823823823823,823823823823,823823823823,,823823823823,823823823823,823823823823,,,,,
824824824824,824824824824,824824824824,,824824824824,824824824824,824824824824,,,,,
825825825825,825825825825,825825825825,,825825825825jt,825825825825,825825825825,,825825825825jt,,,
826826826826,826826826826,826826826826,,826826826826,826826826826,826826826826,,,,,
827827827827,827827827827,827827827827,,827827827827,827827827827,827827827827ca,,,,827827827827ca,
828828828828,828828828828,828828828828,,828828828828,828828828828,828828828828,,,,,
829829829829,829829829829,829829829829,,829829829829,829829829829,829829829829,,,,,
830830830830,830830830830,830830830830,,830830830830,830830830830,830830830830,,,,,
831831831831,831831831831,831831831831,,831831831831,831831831831,831831831831,,,,,
832832832832,832832832832,832832832832,,832832832832os,832832832832,832832832832,,832832832832os,,,
833833833833,833833833833,833833833833,,833833833833,833833833833,833833833833,,,,,
834834834834,834834834834,834834834834,,834834834834,834834834834ke,834834834834,,,834834834834ke,,
835835835835,835835835835,835835835835,,835835835835,835835835835,835835835835,,,,,
836836836836,836836836836,836836836836,,836836836836,836836836836,836836836836dk,,,,836836836836dk,
837837837837,837837837837,837837837837,,837837837837,837837837837,837837837837,,,,,
838838838838,838838838838,838838838838,,838838838838,838838838838,838838838838,,,,,
839839839839,839839839839,839839839839,,839839839839,839839839839ph,839839839839,,,839839839839ph,,
840840840840,840840840840,840840840840,,840840840840,840840840840,840840840840ah,,,,840840840840ah,
841841841841,841841841841,841841841841,,841841841841,841841841841,841841841841jp,,,,841841841841jp,
842842842842,842842842842,842842842842,,842842842842,842842842842,842842842842,,,,,
843843843843,843843843843,843843843843,,843843843843,843843843843,843843843843,,,,,
844844844844,844844844844,844844844844,,844844844844,844844844844,844844844844rh,,,,844844844844rh,
845845845845,845845845845,845845845845,,845845845845,845845845845,845845845845zm,,,,845845845845zm,
846846846846,846846846846,846846846846,,846846846846,846846846846ts,846846846846,,,846846846846ts,,
847847847847,847847847847,847847847847,,847847847847,847847847847,847847847847hc,,,,847847847847hc,
848848848848,848848848848,848848848848,,848848848848,848848848848tp,848848848848,,,848848848848tp,,
849849849849,849849849849,849849849849,,849849849849,849849849849,849849849849pz,,,,849849849849pz,
850850850850,850850850850,850850850850,,850850850850,850850850850,850850850850xt,,,,850850850850xt,
851851851851,851851851851,851851851851,,851851851851yq,851851851851,851851851851,,851851851851yq,,,
852852852852,852852852852,852852852852,,852852852852,852852852852fy,852852852852,,,852852852852fy,,
853853853853,853853853853,853853853853,,853853853853,853853853853sd,853853853853,,,853853853853sd,,
854854854854,854854854854,854854854854,,854854854854,854854854854,854854854854,,,,,
855855855855,855855855855,855855855855,,855855855855ts,855855855855,855855855855,,855855855855ts,,,
856856856856,856856856856,856856856856,,856856856856,856856856856gl,856856856856,,,856856856856gl,,
857857857857,857857857857,857857857857,,857857857857,857857857857vd,857857857857,,,857857857857vd,,
858858858858,858858858858,858858858858,,858858858858,858858858858,858858858858,,,,,
859859859859,859859859859,859859859859,,859859859859,859859859859,859859859859,,,,,
860860860860,860860860860,860860860860,,860860860860,860860860860,860860860860th,,,,860860860860th,
861861861861,861861861861,861861861861,,861861861861,861861861861,861861861861te,,,,861861861861te,
862862862862,862862862862,862862862862,,862862862862do,862862862862,862862862862,,862862862862do,,,
863863863863,863863863863,863863863863,,863863863863,863863863863,863863863863,,,,,
864864864864,864864864864,864864864864,,864864864864,864864864864zx,864864864864,,,864864864864zx,,
865865865865,865865865865,865865865865,,865865865865,865865865865,865865865865,,,,,
866866866866,866866866866,866866866866,,866866866866gm,866866866866,866866866866,,866866866866gm,,,
867867867867,867867867867,867867867867,,867867867867,867867867867,867867867867,,,,,
868868868868,868868868868,868868868868,,868868868868,868868868868xl,868868868868,,,868868868868xl,,
869869869869,869869869869,869869869869,,869869869869,869869869869gh,869869869869,,,869869869869gh,,
870870870870,870870870870,870870870870,,870870870870,870870870870,870870870870,,,,,
871871871871,871871871871,871871871871,,871871871871cl,871871871871,871871871871,,871871871871cl,,,
872872872872,872872872872,872872872872,,872872872872,872872872872,872872872872,,,,,
873873873873,873873873873,873873873873,,873873873873,873873873873,873873873873,,,,,
874874874874,874874874874,874874874874,,874874874874zl,874874874874,874874874874,,874874874874zl,,,
875875875875,875875875875,875875875875,,875875875875,875875875875,875875875875gk,,,,875875875875gk,
876876876876,876876876876,876876876876,,876876876876,876876876876,876876876876,,,,,
877877877877,877877877877,877877877877,,877877877877,877877877877ki,877877877877,,,877877877877ki,,
878878878878,878878878878,878878878878,,878878878878,878878878878,878878878878,,,,,
879879879879,879879879879,879879879879,,879879879879,879879879879,879879879879,,,,,
880880880880,880880880880,880880880880,,880880880880el,880880880880,880880880880,,880880880880el,,,
881881881881,881881881881,881881881881,,881881881881,881881881881,881881881881,,,,,
882882882882,882882882882,882882882882,,882882882882,882882882882,882882882882,,,,,
883883883883,883883883883,883883883883,,883883883883oc,883883883883,883883883883,,883883883883oc,,,
884884884884,884884884884,884884884884,,884884884884,884884884884,884884884884pe,,,,884884884884pe,
885885885885,885885885885,885885885885,,885885885885jm,885885885885,885885885885,,885885885885jm,,,
886886886886,886886886886,886886886886,,886886886886,886886886886tq,886886886886,,,886886886886tq,,
887887887887,887887887887,887887887887,,887887887887,887887887887,887887887887,,,,,
888888888888,888888888888,888888888888,,888888888888ap,888888888888,888888888888,,888888888888ap,,,
889889889889,889889889889,889889889889,,889889889889,889889889889,889889889889,,,,,
890890890890,890890890890,890890890890,,890890890890,890890890890,890890890890,,,,,
891891891891,891891891891,891891891891,,891891891891cl,891891891891,891891891891,,891891891891cl,,,
892892892892,892892892892,892892892892,,892892892892,892892892892,892892892892,,,,,
893893893893,893893893893,893893893893,,893893893893,893893893893,893893893893,,,,,
894894894894,894894894894,894894894894,,894894894894rl,894894894894,894894894894,,894894894894rl,,,
895895895895,895895895895,895895895895,,895895895895,895895895895,895895895895qm,,,,895895895895qm,
896896896896,896896896896,896896896896,,896896896896,896896896896,896896896896,,,,,
897897897897,897897897897,897897897897,,897897897897,897897897897,897897897897wk,,,,897897897897wk,
898898898898,898898898898,898898898898,,898898898898zm,898898898898,898898898898,,898898898898zm,,,
899899899899,899899899899,899899899899,,899899899899qz,899899899899,899899899899,,899899899899qz,,,
900900900900,900900900900,900900900900,,900900900900,900900900900,900900900900,,,,,
901901901901,901901901901,901901901901,,901901901901,901901901901tg,901901901901,,,901901901901tg,,
902902902902,902902902902,902902902902,,902902902902po,902902902902,902902902902,,902902902902po,,,
903903903903,903903903903,903903903903,,903903903903,903903903903,903903903903,,,,,
904904904904,904904904904,904904904904,,904904904904,904904904904,904904904904uh,,,,904904904904uh,
905905905905,905905905905,905905905905,,905905905905,905905905905,905905905905,,,,,
906906906906,906906906906,906906906906,,906906906906,906906906906zf,906906906906,,,906906906906zf,,
907907907907,907907907907,907907907907,,907907907907,907907907907,907907907907,,,,,
908908908908,908908908908,908908908908,,908908908908,908908908908,908908908908,,,,,
909909909909,909909909909,909909909909,,909909909909,909909909909ed,909909909909,,,909909909909ed,,
910910910910,910910910910,910910910910,,910910910910,910910910910ul,910910910910,,,910910910910ul,,
911911911911,911911911911,911911911911,,911911911911,911911911911,911911911911uv,,,,911911911911uv,
912912912912,912912912912,912912912912,,912912912912tk,912912912912,912912912912,,912912912912tk,,,
913913913913,913913913913,913913913913,,913913913913vs,913913913913,913913913913,,913913913913vs,,,
914914914914,914914914914,914914914914,,914914914914,914914914914,914914914914,,,,,
915915915915,915915915915,915915915915,,915915915915,915915915915,915915915915,,,,,
916916916916,916916916916,916916916916,,916916916916,916916916916,916916916916,,,,,
917917917917,917917917917,917917917917,,917917917917,917917917917,917917917917,,,,,
918918918918,918918918918,918918918918,,918918918918,918918918918il,918918918918,,,918918918918il,,
919919919919,919919919919,919919919919,,919919919919,919919919919,919919919919,,,,,
920920920920,920920920920,920920920920,,920920920920lv,920920920920,920920920920,,920920920920lv,,,
921921921921,921921921921,921921921921,,921921921921mh,921921921921,921921921921,,921921921921mh,,,
922922922922,922922922922,922922922922,,922922922922,922922922922,922922922922,,,,,
923923923923,923923923923,923923923923,,923923923923xr,923923923923,923923923923,,923923923923xr,,,
924924924924,924924924924,924924924924,,924924924924wd,924924924924,924924924924,,924924924924wd,,,
925925925925,925925925925,925925925925,,925925925925,925925925925,925925925925na,,,,925925925925na,
926926926926,926926926926,926926926926,,926926926926,926926926926,926926926926,,,,,
927927927927,927927927927,927927927927,,927927927927,927927927927,927927927927,,,,,
928928928928,928928928928,928928928928,,928928928928,928928928928,928928928928,,,,,
929929929929,929929929929,929929929929,,929929929929gl,929929929929,929929929929,,929929929929gl,,,
930930930930,930930930930,930930930930,,930930930930,930930930930,930930930930kv,,,,930930930930kv,
931931931931,931931931931,931931931931,,931931931931uh,931931931931,931931931931,,931931931931uh,,,
932932932932,932932932932,932932932932,,932932932932,932932932932,932932932932zc,,,,932932932932zc,
933933933933,933933933933,933933933933,,933933933933,933933933933bk,933933933933,,,933933933933bk,,
934934934934,934934934934,934934934934,,934934934934,934934934934,934934934934,,,,,
935935935935,935935935935,935935935935,,935935935935,935935935935,935935935935,,,,,
936936936936,936936936936,936936936936,,936936936936,936936936936,936936936936,,,,,
937937937937,937937937937,937937937937,,937937937937,937937937937xn,937937937937,,,937937937937xn,,
938938938938,938938938938,938938938938,,938938938938,938938938938mr,938938938938,,,938938938938mr,,
939939939939,939939939939,939939939939,,939939939939,939939939939ol,939939939939,,,939939939939ol,,
940940940940,940940940940,940940940940,,940940940940,940940940940,940940940940,,,,,
941941941941,941941941941,941941941941,,941941941941,941941941941,941941941941,,,,,
942942942942,942942942942,942942942942,,942942942942,942942942942,942942942942,,,,,
943943943943,943943943943,943943943943,,943943943943,943943943943,943943943943,,,,,
944944944944,944944944944,944944944944,,944944944944js,944944944944,944944944944,,944944944944js,,,
945945945945,945945945945,945945945945,,945945945945,945945945945,945945945945,,,,,
946946946946,946946946946,946946946946,,946946946946,946946946946,946946946946,,,,,
947947947947,947947947947,947947947947,,947947947947,947947947947,947947947947,,,,,
948948948948,948948948948,948948948948,,948948948948,948948948948,948948948948,,,,,
949949949949,949949949949,949949949949,,949949949949,949949949949,949949949949,,,,,
950950950950,950950950950,950950950950,,950950950950,950950950950,950950950950,,,,,
951951951951,951951951951,951951951951,,951951951951,951951951951,951951951951,,,,,
952952952952,952952952952,952952952952,,952952952952,952952952952,952952952952,,,,,
953953953953,953953953953,953953953953,,953953953953,953953953953,953953953953,,,,,
954954954954,954954954954,954954954954,,954954954954,954954954954,954954954954,,,,,
955955955955,955955955955,955955955955,,955955955955,955955955955,955955955955,,,,,
956956956956,956956956956,956956956956,,956956956956,956956956956,956956956956,,,,,
957957957957,957957957957,957957957957,,957957957957,957957957957,957957957957,,,,,
958958958958,958958958958,958958958958,,958958958958,958958958958hp,958958958958,,,958958958958hp,,
959959959959,959959959959,959959959959,,959959959959,959959959959,959959959959,,,,,
960960960960,960960960960,960960960960,,960960960960,960960960960,960960960960,,,,,
961961961961,961961961961,961961961961,,961961961961,961961961961bf,961961961961,,,961961961961bf,,
962962962962,962962962962,962962962962,,962962962962,962962962962,962962962962,,,,,
963963963963,963963963963,963963963963,,963963963963,963963963963,963963963963,,,,,
964964964964,964964964964,964964964964,,964964964964,964964964964,964964964964,,,,,
965965965965,965965965965,965965965965,,965965965965,965965965965,965965965965fb,,,,965965965965fb,
966966966966,966966966966,966966966966,,966966966966pj,966966966966,966966966966,,966966966966pj,,,
967967967967,967967967967,967967967967,,967967967967,967967967967,967967967967,,,,,
968968968968,968968968968,968968968968,,968968968968lv,968968968968,968968968968,,968968968968lv,,,
969969969969,969969969969,969969969969,,969969969969,969969969969,969969969969hp,,,,969969969969hp,
970970970970,970970970970,970970970970,,970970970970,970970970970,970970970970,,,,,
971971971971,971971971971,971971971971,,971971971971,971971971971,971971971971,,,,,
972972972972,972972972972,972972972972,,972972972972,972972972972,972972972972lu,,,,972972972972lu,
973973973973,973973973973,973973973973,,973973973973,973973973973,973973973973,,,,,
974974974974,974974974974,974974974974,,974974974974pn,974974974974,974974974974,,974974974974pn,,,
975975975975,975975975975,975975975975,,975975975975,975975975975,975975975975,,,,,
976976976976,976976976976,976976976976,,976976976976,976976976976,976976976976,,,,,
977977977977,977977977977,977977977977,,977977977977mk,977977977977,977977977977,,977977977977mk,,,
978978978978,978978978978,978978978978,,978978978978,978978978978,978978978978,,,,,
979979979979,979979979979,979979979979,,979979979979,979979979979,979979979979yt,,,,979979979979yt,
980980980980,980980980980,980980980980,,980980980980,980980980980wv,980980980980,,,980980980980wv,,
981981981981,981981981981,981981981981,,981981981981ob,981981981981,981981981981,,981981981981ob,,,
982982982982,982982982982,982982982982,,982982982982,982982982982,982982982982xv,,,,982982982982xv,
983983983983,983983983983,983983983983,,983983983983,983983983983,983983983983od,,,,983983983983od,
984984984984,984984984984,984984984984,,984984984984,984984984984zc,984984984984,,,984984984984zc,,
985985985985,985985985985,985985985985,,985985985985,985985985985,985985985985,,,,,
986986986986,986986986986,986986986986,,986986986986ty,986986986986,986986986986,,986986986986ty,,,
987987987987,987987987987,987987987987,,987987987987,987987987987,987987987987,,,,,
988988988988,988988988988,988988988988,,988988988988,988988988988,988988988988ag,,,,988988988988ag,
989989989989,989989989989,989989989989,,989989989989,989989989989,989989989989,,,,,
990990990990,990990990990,990990990990,,990990990990,990990990990,990990990990vx,,,,990990990990vx,
991991991991,991991991991,991991991991,,991991991991,991991991991,991991991991,,,,,
992992992992,992992992992,992992992992,,992992992992,992992992992,992992992992,,,,,
993993993993,993993993993,993993993993,,993993993993uh,993993993993,993993993993,,993993993993uh,,,
994994994994,994994994994,994994994994,,994994994994,994994994994,994994994994,,,,,
995995995995,995995995995,995995995995,,995995995995,995995995995,995995995995,,,,,
996996996996,996996996996,996996996996,,996996996996,996996996996pk,996996996996,,,996996996996pk,,
997997997997,997997997997,997997997997,,997997997997,997997997997,997997997997tu,,,,997997997997tu,
998998998998,998998998998,998998998998,,998998998998py,998998998998,998998998998,,998998998998py,,,
999999999999,999999999999,999999999999,,999999999999wj,999999999999,999999999999,,999999999999wj,,,
